Math Grade,Physics Grade,Biology Grade,Chemistry Grade,English Grade,History Grade,Economy Grade,Geography Grade,is_sucess,Suggestion Based on Top 4 grades,Suggestion Based on Mean
54,95,92,42,43,86,58,83,1,Plantery Science,Biomedical Engineering
90,100,86,93,71,66,52,64,1,Medicinal Chemistry,Lab Assistant
61,95,88,74,95,60,57,83,1,Radiology,Data Analysis
46,74,73,45,51,81,65,57,1,Historical Preservation and Cultural Heritage,Historiography and Criticism
84,61,43,93,79,63,83,89,1,Spatial Dynamics of Chemical Reactions,Quantitative Analyst
92,92,83,54,84,42,90,78,1,Public Relations,Mathematical Physics
74,54,52,72,83,77,63,81,1,Travel Writing and Guidebook Publishing,English Language Skills for Economic Forecasting
90,42,93,46,67,40,91,44,1,Computer Science,Economics
90,89,46,71,68,73,93,88,1,Mathematical Physics,Geospatial Techoology
63,51,98,98,64,79,87,98,1,Chemical Market Forecasting and Analysis,English Language Skills for Economic Forecasting
40,79,42,88,89,72,72,99,1,Organic Chemistry,English Language Skills for Economic Forecasting
52,73,46,73,66,78,45,66,1,Spatial Dynamics of Chemical Reactions,Atmospheric Chemistry
61,89,67,99,75,58,66,54,1,Astrophysics,Technical Writing
40,73,75,45,61,77,76,94,1,Tourism and Hospitality,Econophysics
99,91,54,74,63,77,84,46,1,Operation Resarch,Econometrics
100,61,45,55,53,47,76,56,1,Mathematics,Education
62,92,65,64,63,54,47,52,1,Science Journalism,Analytical Chemistry
72,94,54,69,72,80,87,86,1,Theortical Physics,Transportation and Logistics
71,57,50,65,98,72,73,47,1,Technical Writing,Econophysics
82,69,71,71,68,87,71,70,1,Statistical Demography,Computational Biology
58,53,84,49,94,43,91,51,1,Global Financial Markets,Global Financial Markets
65,100,47,55,53,61,76,95,1,Climate Science,Economic Policy
68,72,65,86,71,43,64,84,1,Tourism and Hospitality,Lab Assistant
77,100,87,55,78,99,95,76,1,Museum Curator,Macroeconomics
68,45,87,45,48,59,54,88,1,Biotechnology,Bioinformatics
47,54,66,83,67,97,51,55,1,Historical Preservation and Cultural Heritage,Academic Publishing
89,85,55,82,62,89,97,98,1,Economic History Research,Economic Policy
72,42,67,57,49,57,48,54,0,Fail,Fail
45,96,99,71,79,84,86,94,1,Econometrics,Analytical Chemistry
54,56,40,67,68,90,72,94,1,Academic Research and Teaching,Academic Research
44,76,99,97,53,51,87,48,1,Molecular Biology,Medical History
44,68,46,91,84,100,41,41,1,History of Chemical Discoveries,Business and Economic Journalism
56,60,84,95,62,80,74,82,1,Geography of Chemical Waste Management,Archivist
49,47,78,59,76,87,84,46,1,Journalism and Media,Archival Studies
90,56,44,74,72,50,74,90,1,Mathematics,Technical Writing
82,48,58,93,57,86,62,75,1,Quantum Chemistry,Risk Manager
79,66,56,83,59,46,59,61,1,Organic Chemistry,Conservation of Biodiversity Hotspots
96,93,97,90,89,64,44,45,1,Science Journalism,Analytical Chemistry
78,55,96,85,65,51,44,54,1,Inorganic Chemistry,Journalism and Media
66,63,95,42,46,73,57,61,1,Microbiology,Quantum Mechanics
52,68,78,48,83,82,80,57,1,Archivist,Bioarchaeology
66,99,48,69,74,55,72,95,1,Physics Education,Publishing
89,81,43,61,91,70,50,65,1,Mathematical Modeling,Chemistry Education and Curriculum Development
54,46,62,52,96,100,94,73,1,Economic History,Econometrics
63,94,81,85,89,78,86,51,1,Ecology,Medicine
95,89,91,56,55,74,69,90,1,Tourism and Hospitality,Physics Education
90,80,63,66,41,42,77,41,1,Data Analysis,Sustainable Economics in Biology Conservation
85,69,70,44,67,54,99,82,1,Transportation and Logistics,Journalism
50,60,82,66,99,68,88,73,1,Macroeconomics,International Development
66,59,52,90,84,72,45,40,1,Content Creation,Research in Science and Technology Communication
45,41,99,66,65,79,95,56,1,Medicine,Spatial Dynamics of Chemical Reactions
86,49,76,78,73,58,59,94,1,Mathematics,Archaeology
83,48,55,83,43,50,96,64,1,Microeconomics,Computational Biology
84,54,59,94,58,73,83,74,1,Chemical Engineering,Archivist
98,41,100,95,58,64,100,100,1,Operation Resarch,Economic History
42,90,51,91,75,79,48,95,1,Plantery Science,BioMechanics
79,89,75,42,56,82,68,67,1,Government and Public Services,Mathematical Physics
77,87,77,92,72,78,48,40,1,Physical Chemistry,Archival Studies
56,78,92,63,88,94,45,64,1,Digital Marketing,Mathematical Modeling
67,82,55,90,63,41,78,54,1,Inorganic Chemistry,Digital Marketing
49,87,69,93,43,44,85,98,1,Analytical Chemistry,Environmental Economics
59,95,80,57,69,73,96,91,1,Environmental Economics,Econophysics
72,60,66,74,58,65,58,57,1,Science Communication and Writing,Analytical Chemistry
48,55,77,57,59,45,50,88,0,Fail,Fail
92,65,76,99,43,65,100,46,1,Data Scientist,History of Physics
43,63,55,75,49,55,88,66,1,International Economics,Sustainable Chemistry and Economic Development
95,90,79,78,44,40,73,40,1,Theortical Physics,Analytical Chemistry
50,77,53,69,99,90,86,81,1,Publishing,Cultural Heritage Preservation
62,53,61,69,95,46,97,88,1,Cultural Heritage Preservation,Data Scientist
85,65,67,52,41,41,70,76,1,Operation Resarch,Tourism and Hospitality
82,87,64,92,81,67,59,70,1,Math Journalism,Theortical Physics
95,46,52,53,87,78,77,85,1,Content Creation,Operation Resarch
76,53,84,73,98,45,97,57,1,Global Financial Markets,BioMechanics
73,95,75,58,99,58,40,57,1,Theortical Physics,GeoPhysics
94,57,98,82,95,52,78,62,1,Lab Assistant,Conservation of Biodiversity Hotspots
59,93,49,93,72,87,60,69,1,Atmospheric Chemistry,Scientific Writing in Chemistry
71,93,95,90,95,64,88,70,1,English Language Skills for Economic Forecasting,Theortical Physics
66,68,67,98,97,90,94,75,1,International Economics,Spatial Dynamics of Chemical Reactions
77,88,100,74,87,95,99,98,1,Digital Marketing,History of Science
59,88,66,88,72,73,45,60,1,Physics Education,Surveying and Geomatics
57,61,60,81,60,43,85,41,1,Sustainable Chemistry and Economic Development,Medicine
92,45,97,61,83,78,46,86,1,Surveying and Geomatics,Computer Science
85,49,63,64,48,73,88,97,1,Data Analysis,Quantum Chemistry
87,53,59,68,98,53,92,89,1,Mathematics,Cost-benefit Analysis in Chemical Projects
76,98,62,85,48,99,60,98,1,Geography of Chemical Waste Management,Business and Economic Journalism
100,43,46,74,71,65,50,66,1,Operation Resarch,Geographic Information Systems
59,59,74,61,93,60,86,42,1,Public Finance,Evolution of Chemical Education
93,75,41,86,69,90,61,82,1,Museum Curator,Metorology
53,77,69,100,70,49,46,68,1,Education,Medicinal Chemistry
87,91,61,58,90,61,47,53,1,Computer Science,Statistical Demography
47,62,46,86,68,93,96,72,1,Business and Economic Journalism,Geospatial Techoology
72,80,86,81,44,97,71,62,1,Analytical Chemistry,Physiology
50,71,73,60,57,73,56,44,1,Medical History,Technical Writing in Physics
50,90,85,82,88,77,62,58,1,Content Creation,English Language Skills for Economic Forecasting
78,81,74,42,55,64,57,89,1,Transportation and Logistics,Biostatistics
44,73,75,77,98,60,50,47,1,Journalism,History of Physics
46,45,64,84,95,68,68,70,1,Writing and Editing,International Development
67,61,96,70,85,88,84,95,1,Historical Research and Writing,Historical Anthropology
84,89,80,66,91,78,85,59,1,Communications,Research in Science and Technology Communication
55,40,84,97,51,78,50,54,1,Pharmacology,Economics of Biomedical Research and Development
60,49,45,84,70,90,85,71,1,History of Chemical Discoveries,Content Creation
56,84,95,47,79,70,53,84,1,Physics Education,Bioarchaeology
40,86,52,64,60,53,82,72,1,Microeconomics,Global Financial Markets
67,90,59,59,68,43,76,40,1,Theortical Physics,Math Journalism
56,97,68,55,89,40,52,52,1,Research in Science and Technology Communication,Creative Writing
44,86,51,71,93,71,50,83,1,Experimental Physics,Molecular Biology
86,52,73,57,44,86,44,58,1,Government and Public Services,Inorganic Chemistry
63,63,65,83,50,55,49,76,1,Analytical Chemistry,Surveying and Geomatics
78,54,56,68,58,71,52,99,1,Emergency management and Disaster,Emergency management and Disaster
52,50,73,58,95,40,50,51,0,Fail,Fail
93,54,79,81,88,69,50,50,1,Operation Resarch,Physiology
86,64,61,41,76,87,64,57,1,Statistical Demography,English Language Skills for Economic Forecasting
47,56,72,99,92,80,95,47,1,Analytical Chemistry,Theortical Physics
45,54,41,85,58,94,94,85,1,History of Chemical Discoveries,Physics Education
85,83,83,42,75,61,77,71,1,Biomedical Engineering,Microbiology
68,75,56,73,41,60,73,56,1,Quantum Mechanics,Ecology
46,67,68,48,91,93,95,79,1,Academic Publishing,Geospatial Techoology
95,81,74,54,49,69,98,65,1,Mathematics,Sustainable Economics in Biology Conservation
46,60,96,89,48,54,84,49,1,Economics of Chemical Manufacturing,Philosophy of Physics
53,60,51,42,97,96,58,59,1,Historical Fiction Writing,Public Relations
58,64,47,51,57,98,64,40,0,Fail,Fail
84,53,82,67,98,86,69,91,1,Tourism and Hospitality,Academic Research
96,70,82,43,59,84,62,45,1,History of Science,Physics Content Creation
98,68,96,61,60,70,77,87,1,Anatomy,Plantery Science
82,87,86,54,49,58,64,47,1,Experimental Physics,Econophysics
99,66,86,97,87,89,84,69,1,Chemistry Journalism,Signal Processing Engineers
74,93,95,69,69,84,43,81,1,Experimental Physics,Education
60,62,64,78,60,86,82,73,1,Business and Economic Journalism,Science Journalism
78,65,52,67,92,81,96,87,1,International Economics,Medicinal Chemistry
74,54,73,76,97,91,78,61,1,Historical Education and Outreach,Bioinformatics
50,84,49,86,93,84,95,79,1,Science Journalism,English Language Skills for Economic Forecasting
100,93,71,77,40,61,94,82,1,Plantery Science,Transportation and Logistics
80,92,98,47,65,71,40,91,1,Conservation of Biodiversity Hotspots,Technical Writing in Physics
48,60,79,52,68,87,87,86,1,Emergency management and Disaster,Theortical Physics
44,55,82,52,68,97,89,58,1,Medical History,Philosophy of Physics
62,90,54,79,86,56,51,81,1,Science Journalism,Signal Processing Engineers
71,74,40,86,40,57,48,96,1,Lab Assistant,Science Education and Outreach
70,45,43,88,55,45,82,69,1,Organic Chemistry,Math Journalism
52,95,84,99,84,73,66,75,1,Physiology,Journalism
49,47,41,72,67,77,84,91,1,Environmental Economics,Historical Fiction Writing
49,81,60,52,98,88,93,57,1,Macroeconomics,Museum Curator
67,65,56,81,65,63,94,53,1,Economics of Chemical Manufacturing,Financial Services
56,90,89,93,66,42,65,57,1,Chemical Engineering,Landscape Ecology and Biotic Interactions
44,47,68,89,40,62,98,79,1,Analytical Chemistry,Museum Curator
83,95,62,68,85,54,82,63,1,Mathematics,Energy Economics
41,66,50,96,54,72,48,45,0,Fail,Fail
88,55,82,64,84,49,72,50,1,Computer Science,Science Writing
79,56,49,56,91,89,94,84,1,Cultural Heritage Management and Preservation,Emergency management and Disaster
48,75,87,56,79,46,63,75,1,Anatomy,Econometrics
44,86,42,88,84,40,85,54,1,Chemical Market Forecasting and Analysis,Geography of Chemical Waste Management
84,66,88,91,77,90,81,85,1,Analytical Chemistry,Education
49,93,57,84,99,83,76,68,1,Organic Chemistry,Geospatial Techoology
98,66,94,89,92,78,84,78,1,Macroeconomics,Chemistry and Scientific Revolution
75,91,47,74,68,67,87,88,1,Public Finance,Operation Resarch
64,68,47,41,79,66,73,46,1,Experimental Physics,Biotechnology and Economic Development
63,87,53,41,77,71,65,41,1,Science Journalism,Econophysics
55,51,48,77,86,69,76,92,1,Education,Operation Resarch
75,40,78,77,68,53,43,94,1,Emergency management and Disaster,Museum Curator
75,73,63,81,53,47,87,54,1,Microeconomics,Geographic Information Systems
52,76,89,99,65,71,59,56,1,Analytical Chemistry,Historical Anthropology
80,76,93,91,99,84,66,86,1,Biotechnology,Biotechnology
68,60,59,72,46,52,68,99,1,Transportation and Logistics,Financial Sector Regulatoins
50,64,55,85,62,59,75,88,1,Spatial Dynamics of Chemical Reactions,Radiology
80,64,57,53,79,47,67,63,1,Signal Processing Engineers,Emergency management and Disaster
61,60,51,67,97,68,48,44,1,Publishing,Historical Analysis of Technological Advances
48,58,89,42,92,98,69,93,1,Copywriting,Government and Public Services
40,90,52,47,51,69,100,92,1,Energy Economics,Historiography and Criticism
45,100,54,58,70,44,54,51,0,Fail,Fail
69,58,53,100,78,47,82,94,1,International Economics,Scientific Writing in Chemistry
40,90,86,64,87,50,51,100,1,Transportation and Logistics,Environmental Jouralism
62,97,84,45,88,70,67,59,1,Biotechnology,Plantery Science
97,69,50,84,72,85,61,93,1,Quantum Chemistry,Museum Curation and Interpretation
78,56,72,76,59,61,98,90,1,Tourism and Hospitality,Spatial Dynamics of Chemical Reactions
76,44,53,79,41,81,94,95,1,Macroeconomics,Museum Curator
59,94,67,76,63,81,60,81,1,GeoPhysics,Chemistry Education and Curriculum Development
89,82,43,85,53,44,89,72,1,Econometrics,Quantum Chemistry
53,72,95,50,58,86,92,83,1,Microbiology,Communications
65,84,87,67,84,62,51,73,1,Theortical Physics,Materials Science
51,66,47,41,50,78,92,72,1,Public Finance,Climate Science
85,80,89,52,98,64,71,42,1,Translation,Data Scientist
45,65,67,66,52,60,94,84,1,Public Finance,Public Finance
73,89,63,55,41,81,86,44,1,Energy Economics,Sustainable Economics in Biology Conservation
61,76,46,56,98,80,84,43,1,Education,Science Editing
58,77,62,65,82,57,45,47,1,Communications,Anatomy
89,58,97,62,92,94,93,82,1,Landscape Ecology and Biotic Interactions,Statistical Demography
88,61,95,44,100,96,54,91,1,Microbiology,Historical Analysis of Technological Advances
72,82,43,59,50,48,92,78,1,Theortical Physics,Data Scientist
88,63,95,54,53,43,56,52,1,Signal Processing Engineers,Experimental Physics
99,50,71,86,84,97,95,92,1,Chemistry and Resource Economics,Economic Policies in the Chemical Sector
46,93,91,67,56,45,83,74,1,Ecology,Environmental Jouralism
81,81,55,79,91,85,55,43,1,Statistical Demography,Global Financial Markets
79,90,97,49,55,87,50,64,1,Physics Education,Geographical Perspectives on Ecosystem Services
45,56,60,99,51,57,95,94,1,Geography of Chemical Waste Management,Geography of Chemical Waste Management
78,80,83,49,73,77,61,66,1,Biotechnology,Physics Journalism
87,47,66,48,60,85,58,79,1,Government and Public Services,Cultural Heritage Preservation
47,97,47,93,100,46,63,75,1,Translation,Transportation and Logistics
75,88,56,100,98,75,100,69,1,Chemistry Education and Curriculum Development,Materials Science
79,47,86,43,54,71,96,69,1,Anatomy,Public Finance
42,92,41,56,53,60,79,41,0,Fail,Fail
61,40,83,89,69,84,98,72,1,Medicine,Translation
40,84,94,85,49,40,80,41,1,Chemical Engineering,Molecular Biology
79,91,60,90,76,49,97,68,1,Economic Policy,Math Journalism
42,67,45,67,92,67,51,66,1,Education,Technical Writing for Chemistry
97,75,70,92,77,41,42,60,1,Medicinal Chemistry,Scientific Writing in Chemistry
63,58,60,94,41,47,70,89,1,Tourism and Hospitality,Actuarial Science
67,99,53,47,66,77,56,43,1,Experimental Physics,History of Chemical Discoveries
58,87,89,73,86,44,69,46,1,Content Creation,Public Relations
85,58,77,51,85,46,45,63,1,Data Reporting,Education
88,97,51,74,81,57,92,68,1,Content Creation,Quantum Mechanics
40,94,73,45,49,48,57,80,1,Astrophysics,English Language Skills for Economic Forecasting
59,46,90,58,63,68,51,65,1,Medicine,Writing and Editing
48,99,69,98,93,98,61,96,1,History of Chemical Discoveries,Geography of Chemical Waste Management
85,95,100,90,83,82,77,91,1,Theortical Physics,Academic Research
