Math Grade,Physics Grade,Biology Grade,Chemistry Grade,English Grade,History Grade,Economy Grade,Geography Grade,is_sucess,Suggestion Based on Top 4 grades,Suggestion Based on Mean
87,43,70,98,95,90,41,40,1,Operation Resarch,Mathematical Biology
45,60,53,93,61,48,91,41,1,Macroeconomics,Cost-benefit Analysis in Chemical Projects
51,76,95,42,100,82,40,87,1,Education,Emergency management and Disaster
73,70,68,85,85,41,91,69,1,Education,Biomedical Engineering
70,85,85,48,84,61,72,63,1,Content Management,Medical Physics
69,58,74,48,45,69,45,68,0,Fail,Fail
81,88,66,62,98,41,100,83,1,Communications,Technical Writing for Chemistry
51,84,65,95,61,93,59,67,1,Materials Science,Historical Analysis of Technological Advances
60,66,78,98,79,64,86,55,1,Sustainable Chemistry and Economic Development,Environmental Chemistry
96,57,48,72,85,56,74,42,1,Technical Writing,Economics of Chemical Manufacturing
75,65,74,58,56,77,45,92,1,Tourism and Hospitality,Government and Public Services
99,82,93,44,89,97,58,68,1,Archival Studies,BioMechanics
57,80,69,79,74,63,72,66,1,English Language Skills for Economic Forecasting,Biochemistry
41,45,40,97,42,73,45,41,0,Fail,Fail
64,81,77,80,54,72,57,70,1,Experimental Physics,Lab Assistant
92,65,82,86,86,75,82,60,1,Technical Writing,Quantitative Historical Analysis
77,55,54,83,63,95,93,61,1,Chemistry and Resource Economics,Lab Assistant
59,58,48,92,79,98,70,74,1,Inorganic Chemistry,Translation
77,53,94,69,77,59,69,79,1,Ecology,Pharmacology
77,41,60,97,47,59,72,96,1,Spatial Dynamics of Chemical Reactions,Analytical Chemistry
52,51,55,73,81,66,53,57,1,Publishing,Economic Policies in the Chemical Sector
49,96,54,63,61,98,45,74,1,Physics Education,Mathematical Biology
82,68,61,44,44,47,41,73,0,Fail,Fail
40,55,50,95,72,79,55,64,1,Organic Chemistry,Emergency management and Disaster
47,90,57,83,49,58,68,66,1,Astrophysics,Historical Anthropology
87,58,54,60,59,46,85,94,1,Mathematics,Science Communication
57,78,59,54,77,52,46,63,1,Transportation and Logistics,Spatial Dynamics of Chemical Reactions
66,52,58,97,95,61,84,80,1,Technical Writing for Chemistry,Biochemistry
86,89,52,92,43,92,83,93,1,Econometrics,Statistical Demography
41,46,66,81,49,49,86,89,1,International Development,Geography of Chemical Waste Management
41,52,86,45,58,54,53,50,0,Fail,Fail
98,75,54,46,72,72,73,91,1,Geographic Information Systems,Government and Public Services
46,75,61,57,97,57,88,74,1,Writing and Editing,Cultural Heritage Preservation
75,93,64,52,44,51,41,98,1,GeoPhysics,Chemistry Journalism
84,73,99,95,44,79,59,60,1,Bioinformatics,Geography of Chemical Waste Management
42,42,52,98,65,46,81,87,1,Spatial Dynamics of Chemical Reactions,Medicine
46,67,48,82,73,89,92,67,1,Chemical Market Forecasting and Analysis,Emergency management and Disaster
92,53,76,92,82,78,57,57,1,Mathematics,Biochemistry
94,40,41,59,80,98,55,58,1,Computer Science,Historical Fiction Writing
61,71,94,80,49,82,86,72,1,Econometrics,Mathematics
68,88,62,40,91,95,85,62,1,Publishing and Editing in Physics,Energy Economics
75,53,53,98,48,88,60,89,1,Evolution of Chemical Education,Risk Manager
92,69,84,60,62,41,65,86,1,Computer Science,Theortical Physics
54,58,68,49,92,57,89,51,1,Communications,Physics Journalism
94,46,44,93,50,40,74,76,1,Operation Resarch,Metorology
98,62,95,57,54,65,48,74,1,Biotechnology,Emergency management and Disaster
64,78,90,97,56,46,58,67,1,Analytical Chemistry,Biostatistics
62,50,70,53,40,82,49,47,0,Fail,Fail
86,90,64,83,90,81,87,62,1,Curriculum Development,Econometrics
50,46,57,61,87,65,89,83,1,Global Financial Markets,English Language Skills for Economic Forecasting
61,85,97,77,63,65,40,61,1,Biophysics,Writing and Editing
68,69,54,55,74,40,68,84,1,Transportation and Logistics,Science Editing
54,52,84,48,99,73,50,66,1,Microbiology,Lab Assistant
64,51,97,64,59,67,80,66,1,Medicine,Education
100,70,58,46,66,92,56,54,1,Government and Public Services,Medicine
78,75,63,68,60,40,87,82,1,Environmental Economics,Geographical Perspectives on Ecosystem Services
92,43,49,48,58,50,72,97,1,Cartography,Chemistry Journalism
45,85,40,98,62,46,93,49,1,Cost-benefit Analysis in Chemical Projects,Mathematical Archaeology
71,55,82,58,75,94,88,59,1,Bioarchaeology,Ecology
76,48,97,72,97,62,47,77,1,Translation,Evolution of Chemical Education
50,57,64,76,87,42,54,44,0,Fail,Fail
50,87,79,79,75,79,86,92,1,Plantery Science,Business and Economic Journalism
68,42,78,58,40,100,59,62,1,Government and Public Services,Spatial Dynamics of Chemical Reactions
98,61,72,99,54,58,40,84,1,Computer Science,Evolution of Chemical Education
84,97,80,93,59,79,97,99,1,Economics of Chemical Manufacturing,Medical Physics
84,100,95,67,52,78,93,66,1,Computer Science,Journalism and Media
91,49,55,60,80,57,73,70,1,Data Scientist,Biotechnology and Economic Development
68,93,98,98,61,72,82,72,1,Economic Policies in the Chemical Sector,Environmental History
82,96,44,68,54,87,40,44,1,Mathematical Physics,Historiography and Criticism
70,89,76,70,65,82,44,45,1,Historical Preservation and Cultural Heritage,Medicinal Chemistry
41,83,69,68,79,78,85,76,1,Theortical Physics,History of Physics
52,91,86,61,66,53,83,94,1,Economics of Biomedical Research and Development,Physics Education
92,84,67,68,90,98,70,68,1,Historical Preservation and Cultural Heritage,Research in Science and Technology Communication
83,71,90,78,90,62,76,47,1,Bioinformatics,Research in Science and Technology Communication
58,42,41,84,51,68,49,76,0,Fail,Fail
80,56,86,40,60,81,92,93,1,Museum Curator,Museum Curator
55,64,54,46,51,91,69,100,1,Cultural Heritage Management and Preservation,English Language Skills for Economic Forecasting
80,69,99,75,59,75,96,53,1,Ecology,International Economics
94,72,86,61,41,81,59,95,1,Historical Anthropology,Geographical Perspectives on Ecosystem Services
70,40,97,89,92,68,59,61,1,Chemistry Education and Curriculum Development,English Language Skills for Economic Forecasting
84,69,92,49,84,40,88,89,1,Surveying and Geomatics,Transportation and Logistics
65,60,80,66,64,66,80,68,1,Biochemistry,Chemistry Education and Curriculum Development
90,68,99,95,82,63,82,98,1,Urban Planing and Regional Development,Global Financial Markets
43,96,81,41,71,61,55,69,1,Biomedical Engineering,Historical Instrumentation and Experimental Replication
78,58,62,64,95,45,67,78,1,Public Relations,Microbiology
88,100,63,61,95,76,64,79,1,Science Journalism,Cultural Heritage Management and Preservation
64,62,41,83,56,77,62,44,1,Lab Assistant,Economic History Research
58,97,57,80,98,94,75,67,1,Historical Preservation and Cultural Heritage,Inorganic Chemistry
68,81,76,87,78,57,59,57,1,Atmospheric Chemistry,Economics of Biomedical Research and Development
42,86,81,71,47,65,71,63,1,Radiology,Geographical Perspectives on Ecosystem Services
69,84,79,55,74,71,97,70,1,Experimental Physics,Historical Geography
100,63,73,86,86,40,48,69,1,Communications,Computational Biology
49,71,44,54,84,75,76,40,1,Copywriting,Philosophy of Physics
97,82,46,85,80,62,86,70,1,Chemical Engineering,Evolution of Chemical Education
42,94,72,53,98,47,84,50,1,Writing and Editing,Environmental Economics
61,45,81,95,63,88,72,98,1,Emergency management and Disaster,Technical Writing
73,77,50,50,92,70,79,97,1,Education,Historical Instrumentation and Experimental Replication
49,67,92,84,44,76,95,86,1,Spatial Dynamics of Chemical Reactions,Lab Assistant
52,43,96,68,57,84,46,62,1,Historical Preservation and Cultural Heritage,History of Science
56,60,53,55,46,83,43,90,1,Emergency management and Disaster,Cultural Heritage Preservation
70,46,59,69,72,73,70,74,1,Environmental Economics,Cost-benefit Analysis in Chemical Projects
59,83,74,76,55,65,98,100,1,Tourism and Hospitality,Molecular Biology
45,95,85,56,66,68,43,97,1,Biophysics,Historical Preservation and Cultural Heritage
99,41,75,70,70,47,58,96,1,Data Scientist,Urban Planing and Regional Development
95,76,97,52,83,81,89,42,1,International Economics,Global Financial Markets
76,74,91,77,98,77,83,64,1,Public Relations,Chemistry Education and Curriculum Development
83,42,67,44,76,64,50,93,1,Metorology,Economic History
60,69,57,65,65,54,66,50,1,Technical Writing in Physics,Physical Chemistry
94,78,71,44,80,50,66,90,1,Tourism and Hospitality,BioMechanics
57,88,40,56,100,81,86,94,1,Econometrics,Lab Assistant
93,91,93,79,75,49,50,97,1,Geographical Perspectives on Ecosystem Services,Climate Science
46,68,70,80,47,64,59,79,1,Geography of Chemical Waste Management,Archaeology
72,74,63,52,49,43,48,59,0,Fail,Fail
98,68,78,79,89,56,53,68,1,Writing and Editing,Scientific Writing in Chemistry
68,50,67,86,90,40,84,77,1,English Language Skills for Economic Forecasting,Sustainable Economics in Biology Conservation
79,44,96,68,64,98,75,98,1,Archaeology,Government and Public Services
41,54,87,67,87,77,74,89,1,Communications,Sustainable Chemistry and Economic Development
52,80,59,74,47,59,68,55,1,Chemical Engineering,Actuarial Science
88,67,82,88,72,90,41,48,1,Analytical Chemistry,Publishing
51,74,93,81,49,77,89,41,1,Anatomy,Economic Policies in the Chemical Sector
48,43,54,72,49,59,98,88,1,Urban Planing and Regional Development,Conservation of Biodiversity Hotspots
92,84,85,69,74,72,49,67,1,Physics Education,Organic Chemistry
73,97,87,77,62,60,41,58,1,BioMechanics,Tourism and Hospitality
68,70,47,68,99,66,69,94,1,Tourism and Hospitality,Technical Writing
48,87,41,78,56,69,79,44,1,Physics Education,Economic History
96,59,50,74,62,88,76,45,1,Data Analysis,Technical Writing
59,99,49,42,64,60,75,83,1,Emergency management and Disaster,Environmental Economics
84,99,59,76,93,55,44,91,1,Academic Research,Biochemistry
76,62,52,91,59,67,41,53,1,Organic Chemistry,Chemical Engineering
87,64,59,65,63,87,41,76,1,Archivist,Emergency management and Disaster
68,43,48,83,70,89,80,72,1,History of Chemical Discoveries,History of Chemical Discoveries
61,58,51,82,60,54,93,45,1,Inorganic Chemistry,Global Financial Markets
54,43,58,51,41,61,61,94,0,Fail,Fail
79,100,65,53,62,43,76,85,1,Physics Education,Tourism and Hospitality
72,99,70,70,74,87,43,90,1,Emergency management and Disaster,Digital Marketing
51,62,84,51,91,57,79,98,1,Cultural Heritage Preservation,Environmental Jouralism
82,55,76,46,57,60,85,40,1,Macroeconomics,Biochemistry
97,69,85,60,84,74,79,73,1,Technical Writing,Global Financial Markets
92,99,100,74,63,66,47,70,1,Biophysics,Public Relations
74,48,89,95,74,94,83,48,1,Medical History,Actuarial Science
67,81,43,88,51,92,59,89,1,Journalism and Media,Astrophysics
91,65,97,75,72,97,69,72,1,Archivist,Technical Writing for Chemistry
43,90,88,94,97,95,81,49,1,Chemistry and Resource Economics,Science Communication and Writing
55,73,65,64,83,62,90,57,1,Copywriting,Education
53,69,73,50,57,80,75,98,1,Tourism and Hospitality,Environmental Economics
64,69,47,87,62,53,51,89,1,Emergency management and Disaster,Urban Planing and Regional Development
84,69,74,42,58,43,96,92,1,Emergency management and Disaster,Environmental Jouralism
51,73,57,50,89,56,75,51,1,Technical Writing,Experimental Physics
83,59,43,73,82,83,80,51,1,Data Reporting,Archival Studies
99,46,88,92,40,73,86,40,1,Economic Policies in the Chemical Sector,Biotechnology and Economic Development
63,65,90,90,50,87,93,98,1,Tourism and Hospitality,Theortical Physics
66,92,43,94,67,100,96,57,1,Chemical Engineering,Microeconomics
91,82,41,53,72,92,84,69,1,Data Analysis,Government and Public Services
89,94,86,94,62,55,71,80,1,Geochemistry,Bioinformatics
81,95,52,57,74,100,97,67,1,Econophysics,Math Journalism
80,94,49,57,94,87,57,45,1,Publishing and Editing in Physics,Historical Journalism
62,74,79,75,90,91,90,98,1,Tourism and Hospitality,Economic Policy Analysis
58,49,83,85,68,82,74,60,1,Pharmacology,Landscape Ecology and Biotic Interactions
81,54,79,44,67,83,57,50,1,Mathematics,Geographical Perspectives on Ecosystem Services
97,43,58,69,63,85,62,93,1,Mathematics,Statistical Demography
84,42,51,99,85,57,82,42,1,Translation,Government and Public Services
94,60,79,66,68,72,92,92,1,International Development,Urban Planing and Regional Development
77,48,97,64,74,91,44,98,1,Medical History,Computer Science
64,68,94,49,96,44,97,61,1,Sustainable Economics in Biology Conservation,English Language Skills for Economic Forecasting
61,53,76,84,48,53,78,90,1,Emergency management and Disaster,Historical Anthropology
84,50,90,88,68,73,53,72,1,Pharmacology,Math Journalism
70,93,88,76,88,52,70,79,1,Technical Writing,Chemical Supply Chain Management
40,64,77,81,96,98,91,45,1,Inorganic Chemistry,English Language Skills for Economic Forecasting
74,68,79,60,100,62,47,76,1,Communications,Public Relations
46,82,43,66,48,54,91,87,1,Energy Economics,History of Chemical Discoveries
93,47,78,65,86,58,88,44,1,Data Reporting,Scientific Writing in Chemistry
79,87,55,77,70,85,69,41,1,Science Journalism,Technical Writing
52,89,71,73,90,61,84,95,1,Translation,International Development
40,76,94,96,82,84,51,46,1,Journalism and Media,Copywriting
77,47,82,96,45,74,59,44,1,Microbiology,BioMechanics
84,42,93,50,72,90,44,75,1,Mathematical Biology,Transportation and Logistics
68,93,45,91,79,66,79,54,1,Experimental Physics,Archivist
60,67,78,73,69,92,76,73,1,Museum Curator,Economic History
73,56,75,89,55,91,76,99,1,Historical Geography,Financial Services
41,86,64,92,93,71,74,99,1,Chemistry Journalism,Environmental History
96,57,79,79,70,56,54,56,1,Data Scientist,Math Journalism
100,80,78,97,42,48,52,71,1,Computer Science,BioMechanics
63,83,69,74,93,42,78,76,1,Technical Writing in Physics,International Economics
95,72,43,57,70,69,79,66,1,Computer Science,Econophysics
62,51,87,56,46,88,95,43,1,Business and Economic Journalism,Technical Writing
95,41,63,97,81,76,46,62,1,Technical Writing,Computer Science
80,56,43,98,91,83,67,40,1,Historical Education and Outreach,Economics of Chemical Manufacturing
51,89,72,42,83,70,75,69,1,Astrophysics,Travel Writing and Guidebook Publishing
67,93,76,82,55,54,44,99,1,Physical Chemistry,Chemistry Journalism
69,73,77,64,79,59,53,93,1,Tourism and Hospitality,Environmental History
93,80,66,76,65,56,92,65,1,Public Finance,Physical Chemistry
48,69,48,80,50,49,84,92,1,Microeconomics,Technical Writing for Chemistry
68,70,51,80,78,51,70,76,1,Econometrics,Communications
53,41,56,73,55,73,42,99,1,Emergency management and Disaster,History of Science
81,82,48,72,71,72,74,79,1,Physics Education,Public Finance
94,51,67,56,44,72,52,85,1,Tourism and Hospitality,Urban Planing and Regional Development
66,80,85,100,99,42,52,48,1,Education,Macroeconomics
49,71,65,86,76,42,61,96,1,Inorganic Chemistry,Chemistry Journalism
72,65,81,61,46,77,99,49,1,Microbiology,Ecology
71,41,60,45,86,81,51,53,1,Historical Preservation and Cultural Heritage,Digital Marketing
91,69,73,72,72,91,82,46,1,Economic History,International Economics
88,84,97,41,83,49,47,47,1,Mathematical Modeling,Operation Resarch
93,99,94,78,72,62,94,82,1,Mathematical Biology,Medicine
73,77,77,84,86,50,40,85,1,Academic Research,Inorganic Chemistry
42,58,75,82,63,47,91,49,1,Education,Biochemistry
72,86,46,62,89,47,81,75,1,Science Journalism,Macroeconomics
47,83,63,60,59,94,85,77,1,Historical Instrumentation and Experimental Replication,Econophysics
44,95,88,94,73,93,71,61,1,Inorganic Chemistry,Science Journalism
77,55,56,66,75,95,53,85,1,Transportation and Logistics,Medical History
80,63,91,79,49,84,94,51,1,Economic History,Mathematical Archaeology
93,66,42,53,95,81,87,60,1,English Language Skills for Economic Forecasting,Experimental Physics
78,77,70,58,67,90,84,98,1,Academic Research and Teaching,Anatomy
75,79,73,85,92,57,99,58,1,Microeconomics,Scientific Writing in Chemistry
53,77,43,85,72,69,43,41,1,Education,Chemistry Education and Curriculum Development
59,83,97,57,68,79,60,75,1,Physiology,GeoPhysics
61,74,67,81,86,70,55,68,1,Education,Archaeology
90,68,47,88,98,84,58,88,1,Academic Research and Teaching,Technical Writing in Physics
91,73,54,49,93,56,71,47,1,Translation,Chemistry and Scientific Revolution
100,60,57,46,72,69,50,47,1,Mathematics,Cultural Heritage Preservation
46,92,41,73,67,67,78,97,1,Climate Science,Chemistry Education and Curriculum Development
48,55,49,77,83,95,45,55,1,Publishing,Historical Instrumentation and Experimental Replication
42,49,75,55,65,41,67,95,1,Transportation and Logistics,Medical Physics
89,59,75,44,50,73,56,95,1,Metorology,Historiography and Criticism
91,91,100,53,78,42,41,59,1,Data Scientist,Biotechnology
94,52,83,61,49,87,42,69,1,Mathematical Archaeology,Analytical Chemistry
47,62,70,100,89,79,86,59,1,Public Relations,Archival Studies
74,55,46,82,78,82,40,97,1,Archaeology,Evolution of Chemical Education
97,94,92,49,64,87,81,87,1,Epidemiology,Economic History Research
90,62,96,95,54,87,68,98,1,History of Chemical Discoveries,Inorganic Chemistry
44,91,66,71,83,64,89,48,1,Science Writing,Business and Economic Journalism
60,66,87,69,47,43,84,91,1,Transportation and Logistics,Financial Services
79,73,98,95,90,56,74,61,1,Copywriting,Quantum Mechanics
84,90,56,86,73,81,91,57,1,Chemical Supply Chain Management,Econophysics
72,93,83,49,58,75,90,80,1,Science Journalism,Transportation and Logistics
53,68,68,77,89,55,95,52,1,Technical Writing,Historical Preservation and Cultural Heritage
73,50,65,84,49,79,79,94,1,Spatial Dynamics of Chemical Reactions,Tourism and Hospitality
68,99,52,75,53,44,69,66,1,Astrophysics,Academic Research
64,41,73,87,72,46,87,47,1,Cost-benefit Analysis in Chemical Projects,Operation Resarch
55,58,87,77,57,45,99,98,1,Emergency management and Disaster,Biomedical Engineering
58,69,94,40,84,83,89,57,1,Archivist,Epidemiology
59,77,61,88,48,62,51,90,1,Transportation and Logistics,Economics of Chemical Manufacturing
75,61,48,63,72,81,84,91,1,Environmental Economics,Energy Economics
97,97,97,91,76,77,70,66,1,Organic Chemistry,Data Reporting
45,43,79,86,95,64,79,56,1,Chemistry Education and Curriculum Development,Transportation and Logistics
92,91,64,99,100,77,81,75,1,Physics Education,Environmental Jouralism
73,73,51,63,60,100,93,86,1,Business and Economic Journalism,Surveying and Geomatics
80,83,42,92,53,81,78,69,1,History of Physics,Academic Research and Teaching
67,80,63,96,65,71,45,99,1,Inorganic Chemistry,Technical Writing for Chemistry
85,97,65,72,65,71,58,66,1,Experimental Physics,Quantitative Historical Analysis
64,66,69,72,73,74,53,51,1,Economic History Research,Museum Curation and Interpretation
83,88,87,84,61,76,81,58,1,Geochemistry,Computational Chemistry
77,82,82,52,73,69,99,46,1,Sustainable Economics in Biology Conservation,Epidemiology
78,69,43,63,83,93,94,99,1,Government and Public Services,Environmental Chemistry
67,43,47,88,61,63,92,81,1,Transportation and Logistics,Transportation and Logistics
87,79,76,63,57,98,93,79,1,Risk Manager,Actuarial Science
55,46,94,82,96,88,85,96,1,Ecology,Global Financial Markets
72,53,49,84,99,68,68,79,1,Communications,Statistical Demography
62,44,52,57,79,91,60,69,1,Historical Preservation and Cultural Heritage,Emergency management and Disaster
76,72,69,59,100,60,70,86,1,Travel Writing and Guidebook Publishing,Quantitative Analyst
100,85,85,81,83,43,98,45,1,Macroeconomics,Medicine
68,98,71,53,99,40,87,80,1,English Language Skills for Economic Forecasting,Medical Physics
91,94,41,60,80,80,80,48,1,Signal Processing Engineers,Quantitative Analyst
86,42,93,73,40,60,41,49,1,Mathematics,Atmospheric Chemistry
82,76,44,42,75,82,90,94,1,Journalism and Media,Economic Policy Analysis
45,50,64,81,60,100,88,58,1,Macroeconomics,Evolution of Chemical Education
42,56,64,86,97,53,80,80,1,Scientific Writing in Chemistry,Astrophysics
46,67,46,97,95,71,46,49,1,Scientific Writing in Chemistry,Physical Chemistry
96,96,74,85,74,69,80,58,1,Chemical Engineering,Chemistry and Scientific Revolution
81,60,77,90,56,93,97,76,1,Economics,Tourism and Hospitality
86,44,59,91,42,51,79,79,1,Mathematics,Museum Curator
78,81,91,60,58,49,45,60,1,Ecology,Computer Science
93,79,74,77,63,99,60,60,1,Historical Preservation and Cultural Heritage,Data Reporting
57,93,96,62,66,68,91,70,1,Econophysics,Digital Humanities
51,98,67,65,56,59,93,87,1,International Economics,Chemistry Education and Curriculum Development
65,92,42,60,96,99,70,83,1,Government and Public Services,Economics
52,100,66,68,78,92,59,46,1,Science Journalism,Atmospheric Chemistry
41,44,72,46,43,40,94,73,0,Fail,Fail
55,83,60,76,68,89,68,77,1,Theortical Physics,Academic Publishing
70,91,100,82,52,94,75,63,1,History of Science,Mathematical Biology
72,69,75,44,82,40,83,68,1,Global Financial Markets,Metorology
90,85,74,66,55,47,59,72,1,Signal Processing Engineers,Molecular Biology
46,43,49,72,42,42,54,44,0,Fail,Fail
65,50,86,67,96,61,56,96,1,Technical Writing,Historiography and Criticism
59,97,59,90,90,90,87,47,1,Museum Curator,Technical Writing for Chemistry
80,48,77,71,93,74,44,61,1,Copywriting,Copywriting
78,60,83,91,40,59,94,85,1,Landscape Ecology and Biotic Interactions,Econophysics
59,68,82,87,99,55,71,63,1,Microbiology,Conservation of Biodiversity Hotspots
86,91,85,72,93,60,76,87,1,Transportation and Logistics,Translation
60,61,49,56,71,96,56,43,1,Museum Curator,Technical Writing
56,43,55,55,75,41,67,90,1,Emergency management and Disaster,Geography of Chemical Waste Management
47,66,52,67,89,82,60,69,1,Historical Journalism,Global Financial Markets
60,85,68,42,100,76,58,80,1,Education,Bioarchaeology
65,48,78,67,99,57,49,48,1,Education,Medical History
45,76,96,65,98,80,85,99,1,Environmental Jouralism,Content Management
70,57,92,52,82,93,94,59,1,English Language Skills for Economic Forecasting,Cultural Heritage Preservation
70,85,93,50,86,63,78,88,1,Astrophysics,Anatomy
92,68,68,85,41,61,58,92,1,Medicinal Chemistry,Analytical Chemistry
65,48,82,70,82,83,91,56,1,Economics of Biomedical Research and Development,Scientific Writing in Chemistry
46,77,60,48,92,93,55,71,1,Historical Preservation and Cultural Heritage,Physics Content Creation
99,43,51,99,70,49,77,97,1,Signal Processing Engineers,Computational Chemistry
81,51,66,66,91,97,56,57,1,Historical Preservation and Cultural Heritage,Environmental History
51,62,90,56,46,85,76,90,1,Anatomy,Historical Instrumentation and Experimental Replication
77,61,53,70,43,76,91,57,1,Econometrics,Bioarchaeology
68,48,63,73,53,57,45,94,1,Tourism and Hospitality,History of Science
72,85,86,51,48,88,66,98,1,Archivist,Landscape Ecology and Biotic Interactions
41,49,97,41,68,81,99,97,1,Medicine,Technical Writing
82,88,57,48,50,78,77,84,1,Experimental Physics,Plantery Science
47,54,63,85,74,58,42,96,1,Inorganic Chemistry,Quantitative Historical Analysis
74,82,79,99,69,85,48,82,1,Journalism and Media,Biophysics
81,90,76,84,85,73,56,42,1,Scientific Writing in Chemistry,Evolution of Chemical Education
72,70,96,59,81,68,45,41,1,Journalism,Environmental Chemistry
88,48,71,85,61,98,56,56,1,Actuarial Science,Math Journalism
68,47,42,61,90,60,72,44,1,Writing and Editing,Historical Preservation and Cultural Heritage
68,43,60,74,70,79,76,95,1,Tourism and Hospitality,Cultural Heritage Management and Preservation
73,50,94,82,99,87,88,77,1,Public Finance,Government and Public Services
82,63,99,82,80,45,53,62,1,Computational Chemistry,Physiology
70,81,66,61,57,61,68,89,1,Transportation and Logistics,Education
88,59,69,81,50,97,92,54,1,Economic Policy Analysis,Atmospheric Chemistry
67,86,45,52,93,40,96,73,1,Macroeconomics,Publishing and Editing in Physics
95,89,97,49,78,65,43,72,1,Operation Resarch,Academic Research and Teaching
79,72,52,88,61,59,72,68,1,Education,Cultural Heritage Management and Preservation
41,58,53,73,47,76,46,73,0,Fail,Fail
84,77,98,68,60,84,40,54,1,Microbiology,Materials Science
60,73,47,66,51,54,69,66,1,Quantitative Analyst,Energy Economics
53,43,54,41,98,67,56,67,0,Fail,Fail
74,74,68,84,55,97,84,61,1,Public Finance,Experimental Physics
67,98,57,71,57,69,47,82,1,Plantery Science,Copywriting
91,88,76,49,96,84,60,87,1,Cartography,Science Journalism
43,54,76,53,64,96,90,99,1,Archivist,Urban Planing and Regional Development
88,93,49,95,61,100,43,68,1,Data Analysis,Scientific Writing in Chemistry
100,98,51,74,59,52,82,91,1,Environmental Economics,Content Creation
53,85,63,100,73,47,71,50,1,Analytical Chemistry,Economic Policies in the Chemical Sector
75,78,61,45,70,93,82,71,1,Public Finance,Museum Curator
98,89,52,83,88,53,94,43,1,Physics Education,Operation Resarch
76,87,92,49,68,56,56,76,1,Medicine,Medicine
41,60,94,74,76,68,42,82,1,Transportation and Logistics,Geochemistry
55,56,64,94,40,64,42,56,0,Fail,Fail
58,92,45,69,85,74,82,78,1,Global Financial Markets,Experimental Physics
81,83,66,97,44,68,69,85,1,Geospatial Techoology,Computer Science
93,90,76,88,45,86,67,74,1,Science Journalism,Biostatistics
69,48,85,53,43,97,90,77,1,Anatomy,Landscape Ecology and Biotic Interactions
59,49,45,96,87,72,57,54,1,Public Relations,Chemistry Education and Curriculum Development
47,44,80,73,62,54,94,95,1,Urban Planing and Regional Development,Academic Research and Teaching
48,65,50,52,59,83,91,45,1,Financial Sector Regulatoins,Quantitative Analyst
83,49,88,69,70,96,43,74,1,Government and Public Services,Spatial Dynamics of Chemical Reactions
83,91,57,55,49,81,57,59,1,Historical Instrumentation and Experimental Replication,Quantitative Historical Analysis
94,67,91,69,75,45,91,99,1,Metorology,Molecular Biology
93,75,81,99,59,45,85,68,1,Mathematical Biology,Financial Services
40,89,85,60,55,66,42,54,1,Medicine,Translation
86,51,89,88,81,79,49,82,1,Copywriting,Metorology
74,53,87,41,66,100,62,62,1,Medicine,Econophysics
64,49,65,45,82,75,58,87,1,Cultural Heritage Preservation,Global Financial Markets
40,53,57,95,67,76,77,69,1,Organic Chemistry,Technical Writing
67,84,58,67,49,51,57,73,1,Theortical Physics,Chemical Supply Chain Management
91,86,51,44,53,57,95,66,1,Mathematical Physics,English Language Skills for Economic Forecasting
41,72,54,81,49,97,64,96,1,Spatial Dynamics of Chemical Reactions,Pharmacology
55,93,55,53,91,89,92,97,1,Technical Writing,Historical Preservation and Cultural Heritage
65,60,54,69,86,76,40,84,1,Technical Writing,Technical Writing
48,93,67,81,71,99,73,90,1,Lab Assistant,Spatial Dynamics of Chemical Reactions
42,100,69,94,53,79,74,76,1,Science Journalism,Biochemistry
51,82,77,45,56,85,64,40,1,Theortical Physics,Science Education and Outreach
63,57,92,71,44,69,91,79,1,Economics of Biomedical Research and Development,Sustainable Economics in Biology Conservation
62,42,85,97,98,85,75,79,1,Pharmacology,Tourism and Hospitality
51,88,54,93,76,65,59,65,1,Environmental Chemistry,Physical Chemistry
44,96,50,74,78,79,60,86,1,Experimental Physics,Econometrics
99,42,100,52,49,84,88,78,1,Economics of Biomedical Research and Development,Bioarchaeology
49,98,83,89,71,86,71,86,1,Experimental Physics,Energy Economics
63,68,47,81,100,78,40,86,1,Scientific Writing in Chemistry,Evolution of Chemical Education
84,60,51,82,76,91,79,45,1,Chemical Education,Evolution of Chemical Education
71,42,68,41,68,45,67,83,1,Tourism and Hospitality,Surveying and Geomatics
64,84,50,70,43,76,88,97,1,Climate Science,Academic Research and Teaching
51,86,81,68,59,48,95,46,1,Energy Economics,Content Creation
55,50,100,100,68,93,80,98,1,Geography of Chemical Waste Management,Financial Sector Regulatoins
91,48,97,54,96,48,58,81,1,Bioinformatics,Epidemiology
62,83,94,45,93,47,75,96,1,Emergency management and Disaster,Mathematics
64,71,95,50,61,61,50,68,1,Microbiology,Biotechnology
86,55,60,74,43,92,47,58,1,Mathematical Archaeology,History of Chemical Discoveries
52,65,71,53,48,77,40,61,0,Fail,Fail
79,81,79,53,54,82,76,55,1,Historical Analysis of Technological Advances,Data Analysis
99,62,59,82,98,83,76,58,1,Quantitative Historical Analysis,Chemistry and Resource Economics
74,51,44,78,73,67,53,98,1,Tourism and Hospitality,Education
71,91,78,74,66,51,70,76,1,Theortical Physics,Plantery Science
50,52,96,71,82,63,58,98,1,Emergency management and Disaster,Editing
57,93,83,79,82,81,43,60,1,Science Communication and Writing,Bioarchaeology
87,45,88,65,50,73,52,99,1,Microbiology,Academic Publishing
